"symbol","date","volume","volume_lag","adjusted_close"
"AMZN",2023-07-12,54.0228,49.9515,130.800003051758
"AMZN",2023-07-13,61.1709,54.0228,134.300003051758
"AMZN",2023-07-14,54.3881,61.1709,134.679992675781
"AMZN",2023-07-17,48.4502,54.3881,133.559997558594
"AMZN",2023-07-18,54.9691,48.4502,132.830001831055
"AMZN",2023-07-19,54.531,54.9691,135.360000610352
"AMZN",2023-07-20,59.8206,54.531,129.960006713867
"AMZN",2023-07-21,133.265,59.8206,130
"AMZN",2023-07-24,45.5911,133.265,128.800003051758
"AMZN",2023-07-25,39.2367,45.5911,129.130004882812
"AMZN",2023-07-26,53.9101,39.2367,128.149993896484
"AMZN",2023-07-27,52.6107,53.9101,128.25
"AMZN",2023-07-28,46.3174,52.6107,132.210006713867
"AMZN",2023-07-31,41.9015,46.3174,133.679992675781
"AMZN",2023-08-01,42.0985,41.9015,131.690002441406
"AMZN",2023-08-02,51.0276,42.0985,128.210006713867
"AMZN",2023-08-03,88.5852,51.0276,128.910003662109
"AMZN",2023-08-04,152.9387,88.5852,139.570007324219
"AMZN",2023-08-07,71.2131,152.9387,142.220001220703
"AMZN",2023-08-08,51.7105,71.2131,139.940002441406
"AMZN",2023-08-09,50.0173,51.7105,137.850006103516
"AMZN",2023-08-10,58.9284,50.0173,138.559997558594
"AMZN",2023-08-11,42.8321,58.9284,138.410003662109
"AMZN",2023-08-14,47.1487,42.8321,140.570007324219
"AMZN",2023-08-15,42.7815,47.1487,137.669998168945
"AMZN",2023-08-16,41.6759,42.7815,135.070007324219
"AMZN",2023-08-17,48.3541,41.6759,133.979995727539
"AMZN",2023-08-18,48.4694,48.3541,133.220001220703
"AMZN",2023-08-21,41.4425,48.4694,134.679992675781
"AMZN",2023-08-22,32.9351,41.4425,134.25
"AMZN",2023-08-23,42.801,32.9351,135.520004272461
"AMZN",2023-08-24,43.6463,42.801,131.839996337891
"AMZN",2023-08-25,44.1475,43.6463,133.259994506836
"AMZN",2023-08-28,34.1084,44.1475,133.139999389648
"AMZN",2023-08-29,38.6461,34.1084,134.910003662109
"AMZN",2023-08-30,36.137,38.6461,135.070007324219
"AMZN",2023-08-31,58.7813,36.137,138.009994506836
"AMZN",2023-09-01,40.9483,58.7813,138.119995117188
"AMZN",2023-09-05,40.6367,40.9483,137.270004272461
"AMZN",2023-09-06,41.7855,40.6367,135.360000610352
"AMZN",2023-09-07,48.4989,41.7855,137.850006103516
"AMZN",2023-09-08,38.3482,48.4989,138.229995727539
"AMZN",2023-09-11,56.7645,38.3482,143.100006103516
"AMZN",2023-09-12,42.6685,56.7645,141.229995727539
"AMZN",2023-09-13,60.4652,42.6685,144.850006103516
"AMZN",2023-09-14,64.0336,60.4652,144.720001220703
"AMZN",2023-09-15,102.8617,64.0336,140.389999389648
"AMZN",2023-09-18,42.8235,102.8617,139.979995727539
"AMZN",2023-09-19,61.4825,42.8235,137.630004882812
"AMZN",2023-09-20,46.2637,61.4825,135.289993286133
"AMZN",2023-09-21,70.2348,46.2637,129.330001831055
"AMZN",2023-09-22,59.9043,70.2348,129.119995117188
"AMZN",2023-09-25,46.0178,59.9043,131.270004272461
"AMZN",2023-09-26,73.0482,46.0178,125.980003356934
"AMZN",2023-09-27,66.5534,73.0482,125.980003356934
"AMZN",2023-09-28,54.555,66.5534,125.980003356934
"AMZN",2023-09-29,62.3776,54.555,127.120002746582
"AMZN",2023-10-02,48.0297,62.3776,129.460006713867
"AMZN",2023-10-03,51.565,48.0297,124.720001220703
"AMZN",2023-10-04,44.2039,51.565,127
"AMZN",2023-10-05,39.6606,44.2039,125.959999084473
"AMZN",2023-10-06,46.7959,39.6606,127.959999084473
"AMZN",2023-10-09,38.7737,46.7959,128.259994506836
"AMZN",2023-10-10,42.1786,38.7737,129.479995727539
"AMZN",2023-10-11,40.7418,42.1786,131.830001831055
"AMZN",2023-10-12,55.5286,40.7418,132.330001831055
"AMZN",2023-10-13,45.7866,55.5286,129.789993286133
"AMZN",2023-10-16,42.8329,45.7866,132.550003051758
"AMZN",2023-10-17,49.3446,42.8329,131.470001220703
"AMZN",2023-10-18,42.6995,49.3446,128.130004882812
"AMZN",2023-10-19,60.9614,42.6995,128.399993896484
"AMZN",2023-10-20,56.3433,60.9614,125.169998168945
"AMZN",2023-10-23,48.26,56.3433,126.559997558594
"AMZN",2023-10-24,46.4774,48.26,128.559997558594
"AMZN",2023-10-25,74.5775,46.4774,121.389999389648
"AMZN",2023-10-26,100.4195,74.5775,119.569999694824
"AMZN",2023-10-27,125.3093,100.4195,127.73999786377
"AMZN",2023-10-30,72.4855,125.3093,132.710006713867
"AMZN",2023-10-31,51.5894,72.4855,133.089996337891
"AMZN",2023-11-01,61.5294,51.5894,137
"AMZN",2023-11-02,52.2367,61.5294,138.070007324219
"AMZN",2023-11-03,44.0072,52.2367,138.600006103516
"AMZN",2023-11-06,44.9704,44.0072,139.740005493164
"AMZN",2023-11-07,53.5535,44.9704,142.710006713867
"AMZN",2023-11-08,44.5217,53.5535,142.080001831055
"AMZN",2023-11-09,36.2354,44.5217,140.600006103516
"AMZN",2023-11-10,49.2878,36.2354,143.559997558594
"AMZN",2023-11-13,35.6806,49.2878,142.589996337891
"AMZN",2023-11-14,56.6746,35.6806,145.800003051758
"AMZN",2023-11-15,63.8757,56.6746,143.199996948242
"AMZN",2023-11-16,49.6535,63.8757,142.830001831055
"AMZN",2023-11-17,49.6367,49.6535,145.179992675781
"AMZN",2023-11-20,41.9512,49.6367,146.130004882812
"AMZN",2023-11-21,71.226,41.9512,143.899993896484
"AMZN",2023-11-22,45.6691,71.226,146.710006713867
"AMZN",2023-11-24,22.3784,45.6691,146.740005493164
"AMZN",2023-11-27,53.7624,22.3784,147.729995727539
"AMZN",2023-11-28,42.7117,53.7624,147.029998779297
"AMZN",2023-11-29,40.6109,42.7117,146.320007324219
"AMZN",2023-11-30,65.814,40.6109,146.089996337891
"AMZN",2023-12-01,39.9246,65.814,147.029998779297
"AMZN",2023-12-04,48.2942,39.9246,144.839996337891
"AMZN",2023-12-05,46.8224,48.2942,146.880004882812
"AMZN",2023-12-06,39.679,46.8224,144.520004272461
"AMZN",2023-12-07,52.3528,39.679,146.880004882812
"AMZN",2023-12-08,41.858,52.3528,147.419998168945
"AMZN",2023-12-11,50.9073,41.858,145.889999389648
"AMZN",2023-12-12,44.9443,50.9073,147.479995727539
"AMZN",2023-12-13,52.7662,44.9443,148.839996337891
"AMZN",2023-12-14,58.4008,52.7662,147.419998168945
"AMZN",2023-12-15,110.0391,58.4008,149.970001220703
"AMZN",2023-12-18,62.5128,110.0391,154.070007324219
"AMZN",2023-12-19,43.1713,62.5128,153.789993286133
"AMZN",2023-12-20,50.3221,43.1713,152.119995117188
"AMZN",2023-12-21,36.3057,50.3221,153.839996337891
"AMZN",2023-12-22,29.4801,36.3057,153.419998168945
"AMZN",2023-12-26,25.0672,29.4801,153.410003662109
"AMZN",2023-12-27,31.4347,25.0672,153.339996337891
"AMZN",2023-12-28,27.057,31.4347,153.380004882812
"AMZN",2023-12-29,39.789,27.057,151.940002441406
"META",2020-01-02,12.0771,39.789,208.795944213867
"META",2020-01-03,11.1884,12.0771,207.691131591797
"META",2020-01-06,17.0589,11.1884,211.602722167969
"META",2020-01-07,14.9124,17.0589,212.060562133789
"META",2020-01-08,13.475,14.9124,214.210418701172
"META",2020-01-09,12.6428,13.475,217.275985717773
"META",2020-01-10,12.1194,12.6428,217.037109375
"META",2020-01-13,14.4634,12.1194,220.869049072266
"META",2020-01-14,13.2889,14.4634,218.03239440918
"META",2020-01-15,10.0365,13.2889,220.112594604492
"META",2020-01-16,10.0153,10.0365,220.729690551758
"META",2020-01-17,15.9059,10.0153,221.09797668457
"META",2020-01-21,14.2758,15.9059,220.401245117188
"META",2020-01-22,12.2128,14.2758,220.281814575195
"META",2020-01-23,11.195,12.2128,218.729125976562
"META",2020-01-24,11.9058,11.195,216.917663574219
"META",2020-01-27,13.8107,11.9058,213.862075805664
"META",2020-01-28,13.4138,13.8107,216.768371582031
"META",2020-01-29,33.1813,13.4138,222.182830810547
"META",2020-01-30,48.7755,33.1813,208.547134399414
"META",2020-01-31,31.3599,48.7755,200.962875366211
"META",2020-02-03,15.4956,31.3599,203.232162475586
"META",2020-02-04,19.6289,15.4956,208.845718383789
"META",2020-02-05,12.5382,19.6289,209.124389648438
"META",2020-02-06,10.5675,12.5382,209.860931396484
"META",2020-02-07,12.2425,10.5675,211.333969116211
"META",2020-02-10,11.8564,12.2425,212.060562133789
"META",2020-02-11,25.0308,11.8564,206.21809387207
"META",2020-02-12,13.8137,25.0308,209.771331787109
"META",2020-02-13,15.3966,13.8137,212.140182495117
"META",2020-02-14,10.7417,15.3966,213.17529296875
"META",2020-02-18,15.6092,10.7417,216.778335571289
"META",2020-02-19,12.1351,15.6092,216.469787597656
"META",2020-02-20,13.1092,12.1351,213.573425292969
"META",2020-02-21,14.0923,13.1092,209.194076538086
"META",2020-02-24,23.0801,14.0923,199.778457641602
"META",2020-02-25,21.4335,23.0801,195.846984863281
"META",2020-02-26,16.5245,21.4335,196.274948120117
"META",2020-02-27,21.6826,16.5245,188.859878540039
"META",2020-02-28,32.5689,21.6826,191.567153930664
"META",2020-03-02,24.949,32.5689,195.518508911133
"META",2020-03-03,27.9841,24.949,185.018005371094
"META",2020-03-04,23.0625,27.9841,190.860473632812
"META",2020-03-05,19.3334,23.0625,184.301376342773
"META",2020-03-06,24.5596,19.3334,180.240509033203
"META",2020-03-09,29.949,24.5596,168.70491027832
"META",2020-03-10,24.5178,29.949,177.354125976562
"META",2020-03-11,20.3739,24.5178,169.441436767578
"META",2020-03-12,43.2663,20.3739,153.745407104492
"META",2020-03-13,35.0286,43.2663,169.481216430664
"META",2020-03-16,39.1204,35.0286,145.325088500977
"META",2020-03-17,34.2556,39.1204,148.719085693359
"META",2020-03-18,37.5531,34.2556,146.270645141602
"META",2020-03-19,39.8623,37.5531,152.411697387695
"META",2020-03-20,32.5684,39.8623,149.027648925781
"META",2020-03-23,29.8308,32.5684,147.405288696289
"META",2020-03-24,30.4404,29.8308,160.224868774414
"META",2020-03-25,35.1843,30.4404,155.477249145508
"META",2020-03-26,26.5568,35.1843,162.573791503906
"META",2020-03-27,24.8799,26.5568,156.05451965332
"META",2020-03-30,22.5152,24.8799,165.17155456543
"META",2020-03-31,23.6763,22.5152,166.017562866211
"META",2020-04-01,19.5076,23.6763,158.851333618164
"META",2020-04-02,20.8863,19.5076,157.447937011719
"META",2020-04-03,25.9833,20.8863,153.456771850586
"META",2020-04-06,28.4536,25.9833,164.7734375
"META",2020-04-07,31.4119,28.4536,168.038024902344
"META",2020-04-08,21.6642,31.4119,173.462463378906
"META",2020-04-09,23.5343,21.6642,174.368194580078
"META",2020-04-13,19.3554,23.5343,173.970062255859
"META",2020-04-14,21.0118,19.3554,177.334213256836
"META",2020-04-15,17.423,21.0118,176.139831542969
"META",2020-04-16,23.5932,17.423,175.423217773438
"META",2020-04-17,20.9748,23.5932,178.399215698242
"META",2020-04-20,16.1107,20.9748,177.403900146484
"META",2020-04-21,24.8505,16.1107,169.998794555664
"META",2020-04-22,33.242,24.8505,181.424957275391
"META",2020-04-23,21.4266,33.242,184.261581420898
"META",2020-04-24,28.792,21.4266,189.178421020508
"META",2020-04-27,29.1978,28.792,186.620452880859
"META",2020-04-28,21.731,29.1978,182.051986694336
"META",2020-04-29,45.9545,21.731,193.279083251953
"META",2020-04-30,46.2301,45.9545,203.749740600586
"META",2020-05-01,30.4156,46.2301,201.321182250977
"META",2020-05-04,19.2507,30.4156,204.297134399414
"META",2020-05-05,21.0712,19.2507,206.098648071289
"META",2020-05-06,21.857,21.0712,207.492095947266
"META",2020-05-07,15.152,21.857,210.269012451172
"META",2020-05-08,12.506,15.152,211.353881835938
"META",2020-05-11,12.9119,12.506,212.179992675781
"META",2020-05-12,14.7046,12.9119,209.114440917969
"META",2020-05-13,20.6846,14.7046,204.137908935547
"META",2020-05-14,17.1789,20.6846,205.839859008789
"META",2020-05-15,19.3832,17.1789,209.89079284668
"META",2020-05-18,20.1519,19.3832,212.189956665039
"META",2020-05-19,31.8432,20.1519,215.862640380859
"META",2020-05-20,50.1629,31.8432,228.891220092773
"META",2020-05-21,47.7826,50.1629,230.304580688477
"META",2020-05-22,33.9256,47.7826,233.808059692383
"META",2020-05-26,33.1783,33.9256,231.110778808594
"META",2020-05-27,34.6976,33.1783,228.065124511719
"META",2020-05-28,29.3772,34.6976,224.402404785156
"META",2020-05-29,23.2415,29.3772,224.034133911133
"META",2020-06-01,18.2238,23.2415,230.822143554688
"META",2020-06-02,20.919,18.2238,231.628341674805
"META",2020-06-03,15.3803,20.919,229.080337524414
"META",2020-06-04,17.0415,15.3803,225.228500366211
"META",2020-06-05,16.7504,17.0415,229.687484741211
"META",2020-06-08,15.4665,16.7504,230.314514160156
"META",2020-06-09,27.4629,15.4665,237.550415039062
"META",2020-06-10,20.7207,27.4629,235.619522094727
"META",2020-06-11,26.7082,20.7207,223.377227783203
"META",2020-06-12,22.0914,26.7082,227.507766723633
"META",2020-06-15,15.3403,22.0914,231.409378051758
"META",2020-06-16,15.2367,15.3403,234.544586181641
"META",2020-06-17,19.5781,15.2367,234.425155639648
"META",2020-06-18,15.7825,19.5781,234.833236694336
"META",2020-06-19,30.0813,15.7825,237.669845581055
"META",2020-06-22,18.9178,30.0813,238.097839355469
"META",2020-06-23,24.0179,18.9178,241.103668212891
"META",2020-06-24,20.8349,24.0179,232.922225952148
"META",2020-06-25,18.7043,20.8349,234.574447631836
"META",2020-06-26,76.3439,18.7043,215.066375732422
"META",2020-06-29,58.5143,76.3439,219.605010986328
"META",2020-06-30,33.9271,58.5143,226.004852294922
"META",2020-07-01,43.3997,33.9271,236.435653686523
"META",2020-07-02,30.6336,43.3997,232.325042724609
"META",2020-07-06,26.2062,30.6336,239.152862548828
"META",2020-07-07,27.8878,26.2062,239.730163574219
"META",2020-07-08,29.7913,27.8878,242.437408447266
"META",2020-07-09,22.1749,29.7913,243.353073120117
"META",2020-07-10,22.9827,22.1749,243.92041015625
"META",2020-07-13,24.6749,22.9827,237.878875732422
"META",2020-07-14,23.3781,24.6749,238.605438232422
"META",2020-07-15,19.1336,23.3781,239.152862548828
"META",2020-07-16,18.8807,19.1336,239.7998046875
"META",2020-07-17,18.1524,18.8807,240.894653320312
"META",2020-07-20,20.8722,18.1524,244.268768310547
"META",2020-07-21,19.3642,20.8722,240.615982055664
"META",2020-07-22,15.4279,19.3642,238.744781494141
"META",2020-07-23,21.7718,15.4279,231.508926391602
"META",2020-07-24,18.3258,21.7718,229.62776184082
"META",2020-07-27,13.1631,18.3258,232.404647827148
"META",2020-07-28,14.1701,13.1631,229.040512084961
"META",2020-07-29,13.5883,14.1701,232.195663452148
"META",2020-07-30,20.6153,13.5883,233.399978637695
"META",2020-07-31,53.0051,20.6153,252.480072021484
"META",2020-08-03,23.1249,53.0051,250.778076171875
"META",2020-08-04,17.1835,23.1249,248.658081054688
"META",2020-08-05,13.0501,17.1835,247.951400756836
"META",2020-08-06,45.2416,13.0501,264.035583496094
"META",2020-08-07,72.7664,45.2416,267.180786132812
"META",2020-08-10,30.2488,72.7664,261.766296386719
"META",2020-08-11,28.2383,30.2488,254.928527832031
"META",2020-08-12,21.4157,28.2383,258.670928955078
"META",2020-08-13,17.374,21.4157,260.074249267578
"META",2020-08-14,14.7927,17.374,260.014526367188
"META",2020-08-17,13.3511,14.7927,259.934906005859
"META",2020-08-18,18.6904,13.3511,261.109375
"META",2020-08-19,23.2915,18.6904,261.358215332031
"META",2020-08-20,20.2997,23.2915,267.748107910156
"META",2020-08-21,15.5386,20.2997,265.757446289062
"META",2020-08-24,23.6856,15.5386,270.116912841797
"META",2020-08-25,42.1272,23.6856,279.502716064453
"META",2020-08-26,69.0152,42.1272,302.484405517578
"META",2020-08-27,30.3013,69.0152,291.844543457031
"META",2020-08-28,17.1574,30.3013,292.282501220703
"META",2020-08-31,17.3451,17.1574,291.824645996094
"META",2020-09-01,17.2959,17.3451,294.054107666016
"META",2020-09-02,24.3414,17.2959,301.081024169922
"META",2020-09-03,32.2941,24.3414,289.75439453125
"META",2020-09-04,30.3337,32.2941,281.403717041016
"META",2020-09-08,24.864,30.3337,269.888031005859
"META",2020-09-09,22.9188,24.864,272.43603515625
"META",2020-09-10,24.8147,22.9188,266.832397460938
"META",2020-09-11,18.9139,24.8147,265.359344482422
"META",2020-09-14,24.0938,18.9139,264.901489257812
"META",2020-09-15,18.4785,24.0938,271.142120361328
"META",2020-09-16,29.1834,18.4785,262.283843994141
"META",2020-09-17,31.2814,29.1834,253.62467956543
"META",2020-09-18,28.1308,31.2814,251.345413208008
"META",2020-09-21,24.7094,28.1308,246.985946655273
"META",2020-09-22,30.2931,24.7094,253.554992675781
"META",2020-09-23,19.6413,30.2931,247.851867675781
"META",2020-09-24,20.0068,19.6413,248.359466552734
"META",2020-09-25,18.3513,20.0068,253.62467956543
"META",2020-09-28,18.8263,18.3513,255.615280151367
"META",2020-09-29,20.2002,18.8263,260.561981201172
"META",2020-09-30,20.1425,20.2002,260.671478271484
"META",2020-10-01,20.0098,20.1425,265.379241943359
"META",2020-10-02,16.3676,20.0098,258.720672607422
"META",2020-10-05,12.8223,16.3676,263.408569335938
"META",2020-10-06,18.6969,12.8223,257.446655273438
"META",2020-10-07,23.1334,18.6969,256.909149169922
"META",2020-10-08,16.3128,23.1334,262.522766113281
"META",2020-10-09,14.1078,16.3128,263.209503173828
"META",2020-10-12,31.0193,14.1078,274.456481933594
"META",2020-10-13,18.0633,31.0193,274.844665527344
"META",2020-10-14,15.5778,18.0633,270.544952392578
"META",2020-10-15,15.4161,15.5778,265.468872070312
"META",2020-10-16,16.6227,15.4161,264.682556152344
"META",2020-10-19,13.587,16.6227,260.173767089844
"META",2020-10-20,18.7632,13.587,266.304870605469
"META",2020-10-21,28.9986,18.7632,277.422515869141
"META",2020-10-22,16.72,28.9986,276.815368652344
"META",2020-10-23,17.5352,16.72,283.4541015625
"META",2020-10-26,21.3229,17.5352,275.810089111328
"META",2020-10-27,16.2872,21.3229,281.961151123047
"META",2020-10-28,23.1218,16.2872,266.414428710938
"META",2020-10-29,32.3681,23.1218,279.512634277344
"META",2020-10-30,47.2478,32.3681,261.875793457031
"META",2020-11-02,27.1657,47.2478,260.133941650391
"META",2020-11-03,17.9619,27.1657,264.055511474609
"META",2020-11-04,35.3644,17.9619,286.031921386719
"META",2020-11-05,23.8236,35.3644,293.297698974609
"META",2020-11-06,13.891,23.8236,292.033630371094
"META",2020-11-09,25.1177,13.891,277.462310791016
"META",2020-11-10,29.0677,25.1177,271.152038574219
"META",2020-11-11,14.957,29.0677,275.183074951172
"META",2020-11-12,12.8995,14.957,273.789581298828
"META",2020-11-13,10.3912,12.8995,275.650909423828
"META",2020-11-16,12.9704,10.3912,277.651428222656
"META",2020-11-17,15.0403,12.9704,273.710021972656
"META",2020-11-18,12.1529,15.0403,270.694183349609
"META",2020-11-19,12.9637,12.1529,271.65966796875
"META",2020-11-20,18.1147,12.9637,268.434875488281
"META",2020-11-23,20.9908,18.1147,267.170806884766
"META",2020-11-24,16.9304,20.9908,275.621032714844
"META",2020-11-25,12.467,16.9304,274.297210693359
"META",2020-11-27,7.8084,12.467,276.5068359375
"META",2020-11-30,16.6933,7.8084,275.670745849609
"META",2020-12-01,20.7389,16.6933,285.205780029297
"META",2020-12-02,17.3616,20.7389,286.171264648438
"META",2020-12-03,12.9217,17.3616,280.527923583984
"META",2020-12-04,10.8803,12.9217,278.387939453125
"META",2020-12-07,13.0077,10.8803,284.240356445312
"META",2020-12-08,10.7477,13.0077,282.070587158203
"META",2020-12-09,25.1897,10.7477,276.616302490234
"META",2020-12-10,20.0651,25.1897,275.820037841797
"META",2020-12-11,14.3914,20.0651,272.266815185547
"META",2020-12-14,16.3769,14.3914,272.903778076172
"META",2020-12-15,23.9795,16.3769,274.257415771484
"META",2020-12-16,15.885,23.9795,274.376861572266
"META",2020-12-17,16.3778,15.885,273.192474365234
"META",2020-12-18,26.6932,16.3778,275.103454589844
"META",2020-12-21,16.5537,26.6932,271.510406494141
"META",2020-12-22,17.3129,16.5537,265.837127685547
"META",2020-12-23,14.329,17.3129,266.852264404297
"META",2020-12-24,6.702,14.329,266.145629882812
"META",2020-12-28,23.2997,6.702,275.700622558594
"META",2020-12-29,16.383,23.2997,275.481628417969
"META",2020-12-30,11.8038,16.383,270.594635009766
"META",2020-12-31,12.9004,11.8038,271.878631591797
"META",2021-01-04,15.1061,12.9004,267.678436279297
"META",2021-01-05,9.8716,15.1061,269.698913574219
"META",2021-01-06,24.3541,9.8716,262.074859619141
"META",2021-01-07,15.7898,24.3541,267.479339599609
"META",2021-01-08,18.5283,15.7898,266.314880371094
"META",2021-01-11,30.4123,18.5283,255.635177612305
"META",2021-01-12,26.3835,30.4123,249.912170410156
"META",2021-01-13,19.5289,26.3835,250.459579467773
"META",2021-01-14,29.7394,19.5289,244.487731933594
"META",2021-01-15,24.9429,29.7394,250.180892944336
"META",2021-01-19,28.0285,24.9429,259.875244140625
"META",2021-01-20,25.1999,28.0285,266.225280761719
"META",2021-01-21,20.8387,25.1999,271.589965820312
"META",2021-01-22,21.954,20.8387,273.212341308594
"META",2021-01-25,19.087,21.954,276.705902099609
"META",2021-01-26,19.3736,19.087,280.726898193359
"META",2021-01-27,35.3462,19.3736,270.863433837891
"META",2021-01-28,37.7588,35.3462,263.756896972656
"META",2021-01-29,30.3895,37.7588,257.118194580078
"META",2021-02-01,22.9143,30.3895,260.780914306641
"META",2021-02-02,17.3208,22.9143,265.8271484375
"META",2021-02-03,14.2234,17.3208,265.399169921875
"META",2021-02-04,16.06,14.2234,265.239868164062
"META",2021-02-05,12.4544,16.06,266.842407226562
"META",2021-02-08,13.7552,12.4544,265.329498291016
"META",2021-02-09,14.6134,13.7552,268.186065673828
"META",2021-02-10,14.6872,14.6134,270.594635009766
"META",2021-02-11,12.8286,14.6872,269.121612548828
"META",2021-02-12,9.0976,12.8286,269.231079101562
"META",2021-02-16,15.4172,9.0976,272.684814453125
"META",2021-02-17,12.7632,15.4172,272.286712646484
"META",2021-02-18,15.2491,12.7632,268.126342773438
"META",2021-02-19,25.6226,15.2491,260.333068847656
"META",2021-02-22,17.4349,25.6226,259.108795166016
"META",2021-02-23,21.9246,17.4349,264.612854003906
"META",2021-02-24,15.7361,21.9246,263.070129394531
"META",2021-02-25,19.0531,15.7361,253.49528503418
"META",2021-02-26,26.6195,19.0531,256.411529541016
"META",2021-03-01,22.1573,26.6195,263.667327880859
"META",2021-03-02,15.1917,22.1573,257.785034179688
"META",2021-03-03,15.5135,15.1917,254.2119140625
"META",2021-03-04,31.6265,15.5135,256.431457519531
"META",2021-03-05,26.8201,31.6265,263.040283203125
"META",2021-03-08,18.3918,26.8201,254.112365722656
"META",2021-03-09,22.0397,18.3918,264.493438720703
"META",2021-03-10,14.2103,22.0397,263.657409667969
"META",2021-03-11,21.834,14.2103,272.595245361328
"META",2021-03-12,20.6002,21.834,267.140960693359
"META",2021-03-15,16.8448,20.6002,272.465881347656
"META",2021-03-16,22.4377,16.8448,277.969909667969
"META",2021-03-17,21.315,22.4377,282.677764892578
"META",2021-03-18,18.7283,21.315,277.313079833984
"META",2021-03-19,38.9305,18.7283,288.749114990234
"META",2021-03-22,28.2731,38.9305,292.1630859375
"META",2021-03-23,23.0009,28.2731,289.266662597656
"META",2021-03-24,18.675,23.0009,280.816497802734
"META",2021-03-25,24.5056,18.675,277.432464599609
"META",2021-03-26,17.6292,24.5056,281.6923828125
"META",2021-03-29,21.7188,17.6292,289.455810546875
"META",2021-03-30,17.4745,21.7188,286.649017333984
"META",2021-03-31,19.4982,17.4745,293.148406982422
"META",2021-04-01,17.616,19.4982,297.259002685547
"META",2021-04-05,28.237,17.616,307.460968017578
"META",2021-04-06,17.3352,28.237,304.823394775391
"META",2021-04-07,22.8552,17.3352,311.621307373047
"META",2021-04-08,20.8941,22.8552,311.551635742188
"META",2021-04-09,15.9886,20.8941,310.994293212891
"META",2021-04-12,10.8819,15.9886,310.078582763672
"META",2021-04-13,14.0369,10.8819,308.306945800781
"META",2021-04-14,17.4214,14.0369,301.399505615234
"META",2021-04-15,14.5583,17.4214,306.376037597656
"META",2021-04-16,13.0592,14.5583,304.743743896484
"META",2021-04-19,14.5535,13.0592,300.822204589844
"META",2021-04-20,16.7964,14.5535,301.230285644531
"META",2021-04-21,14.8635,16.7964,300.055847167969
"META",2021-04-22,16.3754,14.8635,295.129058837891
"META",2021-04-23,17.5368,16.3754,299.717437744141
"META",2021-04-26,16.1726,17.5368,301.618469238281
"META",2021-04-27,15.3093,16.1726,302.14599609375
"META",2021-04-28,33.9072,15.3093,305.659423828125
"META",2021-04-29,56.5268,33.9072,327.964324951172
"META",2021-04-30,26.3324,56.5268,323.555084228516
"META",2021-05-03,18.7195,26.3324,321.066802978516
"META",2021-05-04,24.0326,18.7195,316.866546630859
"META",2021-05-05,15.5776,24.0326,313.542266845703
"META",2021-05-06,19.0122,15.5776,318.518829345703
"META",2021-05-07,15.9167,19.0122,317.583221435547
"META",2021-05-10,24.2392,15.9167,304.534729003906
"META",2021-05-11,18.9201,24.2392,305.092102050781
"META",2021-05-12,24.6455,18.9201,301.130737304688
"META",2021-05-13,18.0792,24.6455,303.828063964844
"META",2021-05-14,19.2457,18.0792,314.457977294922
"META",2021-05-17,15.4013,19.2457,313.980224609375
"META",2021-05-18,14.5224,15.4013,308.505981445312
"META",2021-05-19,19.1062,14.5224,312.118957519531
"META",2021-05-20,17.3202,19.1062,317.115417480469
"META",2021-05-21,13.6009,17.3202,314.746612548828
"META",2021-05-24,16.4454,13.6009,323.107177734375
"META",2021-05-25,16.437,16.4454,326.252410888672
"META",2021-05-26,9.6869,16.437,326.122985839844
"META",2021-05-27,20.4777,9.6869,331.189086914062
"META",2021-05-28,12.0374,20.4777,327.18798828125
"META",2021-06-01,11.7659,12.0374,327.586090087891
"META",2021-06-02,11.6543,11.7659,327.60595703125
"META",2021-06-03,12.6108,11.6543,324.510589599609
"META",2021-06-04,13.2894,12.6108,328.800415039062
"META",2021-06-07,20.1367,13.2894,335.001159667969
"META",2021-06-08,14.5805,20.1367,332.11474609375
"META",2021-06-09,13.7279,14.5805,328.700805664062
"META",2021-06-10,13.2402,13.7279,330.900451660156
"META",2021-06-11,13.5879,13.2402,329.706115722656
"META",2021-06-14,12.2508,13.5879,335.190246582031
"META",2021-06-15,15.7952,12.2508,335.170349121094
"META",2021-06-16,17.2322,15.7952,329.526885986328
"META",2021-06-17,17.7941,17.2322,334.931488037109
"META",2021-06-18,23.0395,17.7941,328.113647460938
"META",2021-06-21,11.3375,23.0395,330.731262207031
"META",2021-06-22,15.3453,11.3375,337.439666748047
"META",2021-06-23,14.8178,15.3453,338.992279052734
"META",2021-06-24,12.3291,14.8178,341.570159912109
"META",2021-06-25,14.5944,12.3291,339.768646240234
"META",2021-06-28,29.1561,14.5944,353.971740722656
"META",2021-06-29,21.4173,29.1561,350.239318847656
"META",2021-06-30,15.1075,21.4173,346.078887939453
"META",2021-07-01,17.137,15.1075,352.727630615234
"META",2021-07-02,11.5213,17.137,353.036163330078
"META",2021-07-06,13.4885,11.5213,351.125152587891
"META",2021-07-07,14.2189,13.4885,348.845855712891
"META",2021-07-08,14.4065,14.2189,344.028594970703
"META",2021-07-09,13.0187,14.4065,348.776214599609
"META",2021-07-12,10.0186,13.0187,351.503387451172
"META",2021-07-13,11.456,10.0186,350.438354492188
"META",2021-07-14,13.8942,11.456,345.999298095703
"META",2021-07-15,14.7816,13.8942,342.844146728516
"META",2021-07-16,11.0261,14.7816,339.559661865234
